round_idx,kind,cycles
10221,valid,59923
10222,invalid,59850
10223,valid,59846
10224,invalid,59872
10225,invalid,59995
10226,valid,59885
10227,invalid,59798
10228,valid,60337
10229,valid,59878
10230,invalid,59704
10231,invalid,59822
10232,invalid,59863
10233,invalid,59806
10234,invalid,59837
10235,invalid,60347
10236,invalid,59861
10237,invalid,59851
10238,valid,59851
10239,invalid,59847
10240,valid,59836
10241,invalid,59857
10242,valid,59886
10243,invalid,59948
10244,invalid,59860
10245,valid,59955
10246,invalid,59895
10247,invalid,59878
10248,valid,60165
10249,valid,59853
10250,invalid,59898
10251,invalid,59821
10252,valid,59829
10253,invalid,59866
10254,invalid,59861
10255,valid,60123
10256,invalid,59942
10257,invalid,60410
10258,invalid,60887
10259,invalid,62205
10260,valid,60204
10261,valid,59737
10262,invalid,59885
10263,invalid,60431
10264,valid,59861
10265,valid,59816
10266,invalid,59850
10267,valid,59825
10268,valid,59872
10269,invalid,61573
10270,valid,59862
10271,valid,59859
10272,invalid,59866
10273,valid,59928
10274,valid,59871
10275,valid,59895
10276,valid,60444
10277,invalid,59872
10278,valid,60520
10279,valid,59901
10280,valid,59882
10281,valid,59865
10282,invalid,59835
10283,valid,59885
10284,valid,60271
10285,invalid,59894
10286,invalid,59878
10287,invalid,60441
10288,valid,59927
10289,valid,59887
10290,valid,59897
10291,valid,59864
10292,valid,59593
10293,valid,59839
10294,invalid,59818
10295,valid,59858
10296,invalid,59850
10297,valid,60196
10298,valid,59835
10299,invalid,59848
10300,invalid,59867
10301,invalid,59843
10302,invalid,59983
10303,invalid,59850
10304,invalid,59856
10305,invalid,59863
10306,valid,59850
10307,invalid,59856
10308,invalid,59852
10309,valid,59821
10310,valid,59803
10311,invalid,59842
10312,valid,59817
10313,invalid,59750
10314,invalid,60170
10315,valid,59890
10316,invalid,59851
10317,invalid,60221
10318,invalid,59837
10319,invalid,59890
10320,invalid,59836
10321,invalid,59867
10322,valid,59864
10323,valid,59881
10324,invalid,59881
10325,invalid,59835
10326,valid,59861
10327,valid,59892
10328,valid,59886
10329,valid,59911
10330,valid,59848
10331,invalid,59923
10332,valid,59873
10333,valid,59932
10334,invalid,59880
10335,invalid,59923
10336,valid,60064
10337,valid,60583
10338,invalid,59838
10339,invalid,59826
10340,valid,59792
10341,valid,59852
10342,invalid,59787
10343,valid,59864
10344,valid,59851
10345,valid,59929
10346,invalid,59849
10347,valid,59872
10348,valid,59892
10349,invalid,59895
10350,invalid,59898
10351,valid,59866
10352,valid,59858
10353,invalid,59892
10354,invalid,59872
10355,valid,59857
10356,invalid,59832
10357,valid,60436
10358,valid,59896
10359,invalid,59824
10360,invalid,59830
10361,invalid,59784
10362,valid,59827
10363,valid,59662
10364,invalid,59864
10365,invalid,61240
10366,invalid,59880
10367,invalid,60384
10368,invalid,59837
10369,invalid,59679
10370,valid,60639
10371,invalid,59859
10372,valid,60936
10373,invalid,60133
10374,invalid,60223
10375,valid,60246
10376,invalid,60175
10377,invalid,59811
10378,invalid,59854
10379,invalid,59910
10380,valid,59843
10381,invalid,59807
10382,invalid,59878
10383,invalid,60667
10384,valid,59930
10385,invalid,60965
10386,invalid,60493
10387,valid,59802
10388,valid,59823
10389,invalid,60391
10390,invalid,59883
10391,invalid,59545
10392,invalid,59883
10393,valid,59877
10394,invalid,59830
10395,invalid,59843
10396,valid,60087
10397,invalid,61000
10398,invalid,59902
10399,valid,60708
10400,valid,59891
10401,valid,59639
10402,invalid,59845
10403,invalid,59583
10404,invalid,59921
10405,invalid,59828
10406,invalid,59876
10407,invalid,59842
10408,valid,59829
10409,invalid,60546
10410,invalid,59998
10411,valid,60587
10412,invalid,59803
10413,valid,59900
10414,valid,59855
10415,valid,59907
10416,valid,59852
10417,valid,60171
10418,valid,60174
10419,valid,59643
10420,valid,60245
10421,valid,59833
10422,valid,59846
10423,valid,59900
10424,invalid,62424
10425,invalid,59870
10426,valid,59882
10427,invalid,60315
10428,valid,59901
10429,valid,59813
10430,valid,60445
10431,invalid,59904
10432,invalid,59816
10433,invalid,63730
10434,valid,59881
10435,valid,59868
10436,invalid,62067
10437,invalid,59926
10438,invalid,59860
10439,invalid,60618
10440,valid,59860
10441,invalid,59865
10442,valid,60381
10443,valid,59801
10444,valid,59863
10445,invalid,59817
10446,valid,59625
10447,invalid,59845
10448,invalid,59919
10449,valid,59672
10450,invalid,59766
10451,invalid,59567
10452,invalid,60453
10453,invalid,59812
10454,valid,59847
10455,valid,59827
10456,valid,59860
10457,valid,60945
10458,invalid,59868
10459,invalid,59754
10460,valid,59884
10461,valid,59882
10462,invalid,60924
10463,valid,59851
10464,invalid,59811
10465,invalid,59820
10466,invalid,59873
10467,invalid,59832
10468,invalid,59845
10469,invalid,59857
10470,valid,59891
10471,valid,59857
10472,invalid,59985
10473,invalid,59871
10474,valid,60115
10475,valid,60481
10476,valid,59872
10477,valid,59787
10478,invalid,62033
10479,invalid,59836
10480,invalid,59932
10481,valid,59784
10482,valid,60893
10483,valid,59856
10484,invalid,59896
10485,valid,59897
10486,valid,59855
10487,valid,59847
10488,valid,59875
10489,valid,59888
10490,invalid,59847
10491,valid,61662
10492,valid,59792
10493,valid,60343
10494,invalid,59921
10495,valid,59847
10496,invalid,59899
10497,valid,59889
10498,valid,59912
10499,invalid,59838
10500,invalid,59849
10501,valid,59825
10502,valid,59837
10503,invalid,60276
10504,invalid,59883
10505,valid,59843
10506,valid,60425
10507,invalid,59871
10508,invalid,59840
10509,invalid,59942
10510,invalid,59937
10511,valid,59853
10512,valid,59862
10513,valid,59851
10514,valid,59863
10515,valid,59895
10516,invalid,60411
10517,invalid,59855
10518,valid,59933
10519,valid,59850
10520,invalid,59890
10521,valid,59891
10522,valid,59877
10523,valid,59881
10524,invalid,59899
10525,valid,59920
10526,invalid,61188
10527,valid,59935
10528,invalid,59908
10529,valid,59901
10530,valid,59944
10531,invalid,59829
10532,valid,59649
10533,invalid,59816
10534,invalid,60877
10535,valid,60353
10536,valid,59842
10537,invalid,59636
10538,valid,59934
10539,valid,60752
10540,valid,59894
10541,invalid,59941
10542,valid,59894
10543,valid,59886
10544,invalid,59880
10545,invalid,59878
10546,valid,59825
10547,valid,59848
10548,invalid,59836
10549,invalid,59866
10550,valid,59911
10551,valid,59913
10552,valid,59806
10553,invalid,60937
10554,invalid,59835
10555,valid,59908
10556,valid,59858
10557,invalid,59853
10558,invalid,59897
10559,invalid,59896
10560,valid,59839
10561,valid,59875
10562,valid,60817
10563,valid,59834
10564,invalid,60185
10565,invalid,59945
10566,invalid,59817
10567,invalid,59876
10568,valid,59725
10569,invalid,59857
10570,valid,59831
10571,valid,59840
10572,valid,59904
10573,valid,59814
10574,valid,59844
10575,invalid,59927
10576,valid,59892
10577,invalid,59857
10578,invalid,59806
10579,valid,59871
10580,valid,59841
10581,valid,59867
10582,valid,59848
10583,valid,59850
10584,valid,60128
10585,invalid,59929
10586,valid,59867
10587,valid,59846
10588,valid,59880
10589,valid,59802
10590,invalid,59808
10591,valid,59755
10592,valid,59888
10593,invalid,59856
10594,invalid,60243
10595,valid,59888
10596,invalid,59883
10597,invalid,59853
10598,invalid,59884
10599,invalid,59887
10600,invalid,59852
10601,valid,59876
10602,valid,59908
10603,valid,59879
10604,valid,59536
10605,invalid,59858
10606,valid,59823
10607,invalid,59873
10608,invalid,59933
10609,valid,59827
10610,invalid,59897
10611,invalid,59871
10612,invalid,59898
10613,valid,59881
10614,invalid,60148
10615,invalid,59850
10616,valid,59953
10617,valid,59916
10618,valid,59865
10619,valid,59867
10620,invalid,59852
10621,invalid,59880
10622,valid,61627
10623,valid,61549
10624,valid,59798
10625,valid,60586
10626,invalid,59869
10627,valid,59844
10628,valid,59778
10629,invalid,59843
10630,valid,59858
10631,invalid,59873
10632,valid,59800
10633,valid,59867
10634,invalid,59851
10635,invalid,60418
10636,valid,59575
10637,invalid,59878
10638,invalid,59849
10639,valid,59891
10640,invalid,59864
10641,valid,59813
10642,invalid,59898
10643,invalid,59728
10644,invalid,59852
10645,invalid,59939
10646,invalid,59835
10647,invalid,59895
10648,valid,59853
10649,invalid,59865
10650,valid,59896
10651,valid,59872
10652,valid,59843
10653,valid,59736
10654,valid,59900
10655,invalid,60401
10656,invalid,59925
10657,valid,59814
10658,valid,59831
10659,invalid,59870
10660,valid,59871
10661,invalid,59815
10662,invalid,59850
10663,valid,59880
10664,invalid,59905
10665,invalid,60486
10666,invalid,59866
10667,invalid,59639
10668,valid,59738
10669,valid,59845
10670,invalid,59921
10671,invalid,59836
10672,valid,59876
10673,valid,59937
10674,invalid,59867
10675,invalid,59821
10676,valid,59606
10677,invalid,59852
10678,valid,59829
10679,invalid,59842
10680,valid,59711
10681,invalid,59925
10682,valid,60542
10683,invalid,59849
10684,valid,59838
10685,invalid,60398
10686,invalid,60098
10687,valid,59813
10688,valid,59973
10689,valid,59842
10690,valid,59858
10691,valid,59845
10692,valid,60675
10693,invalid,59828
10694,valid,59900
10695,invalid,60350
10696,valid,61609
10697,valid,59860
10698,invalid,60199
10699,valid,59850
10700,valid,59851
10701,valid,59896
10702,valid,59871
10703,valid,59852
10704,valid,59951
10705,valid,59839
10706,valid,61011
10707,valid,62555
10708,invalid,60513
10709,invalid,59849
10710,valid,63686
10711,valid,59811
10712,invalid,59723
10713,invalid,59874
10714,valid,59883
10715,valid,60432
10716,invalid,59839
10717,invalid,60902
10718,invalid,69246
10719,invalid,64446
10720,invalid,63116
10721,valid,60844
10722,valid,59841
10723,valid,59827
10724,invalid,59806
10725,valid,59763
10726,valid,59927
10727,valid,59771
10728,valid,59795
10729,invalid,59767
10730,valid,59736
10731,valid,59739
10732,valid,59856
10733,invalid,60607
10734,invalid,60226
10735,valid,60178
10736,valid,60071
10737,invalid,59810
10738,invalid,59892
10739,invalid,59943
10740,invalid,59805
10741,invalid,59689
10742,invalid,59825
10743,valid,59780
10744,valid,59782
10745,valid,59760
10746,invalid,60121
10747,valid,59792
10748,invalid,59837
10749,valid,59781
10750,invalid,59716
10751,invalid,59762
10752,invalid,59766
10753,valid,60326
10754,valid,59747
10755,valid,59817
10756,invalid,60501
10757,invalid,59809
10758,valid,59755
10759,valid,59770
10760,valid,59716
10761,invalid,59782
10762,valid,59732
10763,invalid,60657
10764,valid,59746
10765,invalid,60663
10766,valid,61006
10767,invalid,59773
10768,valid,59670
10769,invalid,60067
10770,valid,60668
10771,invalid,59790
10772,invalid,59731
10773,valid,59767
10774,valid,59773
10775,invalid,59807
10776,valid,59768
10777,invalid,59689
10778,valid,59742
10779,valid,59775
10780,invalid,59736
10781,valid,59839
10782,invalid,59502
10783,invalid,59789
10784,invalid,59807
10785,valid,59751
10786,valid,60466
10787,invalid,59797
10788,invalid,59758
10789,invalid,59784
10790,valid,59711
10791,invalid,59770
10792,invalid,59802
10793,valid,60058
10794,valid,59826
10795,valid,59799
10796,invalid,59722
10797,valid,59778
10798,invalid,59736
10799,valid,59834
10800,valid,59762
10801,valid,59821
10802,valid,59767
10803,valid,60800
10804,invalid,59778
10805,valid,59594
10806,valid,59759
10807,invalid,59758
10808,valid,59733
10809,valid,59733
10810,invalid,60046
10811,valid,59773
10812,invalid,59799
10813,invalid,59794
10814,invalid,59646
10815,invalid,59825
10816,invalid,59744
10817,invalid,59788
10818,valid,59800
10819,invalid,59779
10820,invalid,60278
10821,valid,59747
10822,valid,59741
10823,valid,59736
10824,valid,59785
10825,invalid,59729
10826,invalid,59774
10827,invalid,59817
10828,invalid,59753
10829,invalid,59768
10830,invalid,59737
10831,invalid,59781
10832,invalid,59651
10833,valid,59765
10834,invalid,59702
10835,invalid,59764
10836,invalid,59794
10837,invalid,60651
10838,valid,59792
10839,valid,59573
10840,invalid,59730
10841,valid,59778
10842,valid,59777
10843,invalid,59794
10844,valid,59751
10845,invalid,59781
10846,valid,59716
10847,valid,60442
10848,valid,59950
10849,invalid,59788
10850,invalid,59760
10851,invalid,59753
10852,invalid,59730
10853,invalid,59798
10854,invalid,59823
10855,valid,59781
10856,invalid,59759
10857,invalid,59758
10858,valid,59785
10859,invalid,59750
10860,invalid,59738
10861,valid,59550
10862,invalid,59784
10863,invalid,59796
10864,invalid,59802
10865,valid,59739
10866,invalid,59760
10867,invalid,60268
10868,valid,60400
10869,invalid,59781
10870,invalid,59795
10871,valid,59776
10872,valid,59739
10873,invalid,59824
10874,invalid,59808
10875,invalid,59783
10876,invalid,63310
10877,invalid,61787
10878,invalid,59717
10879,invalid,59767
10880,valid,59768
10881,valid,59785
10882,valid,59737
10883,invalid,60091
10884,invalid,59751
10885,valid,59643
10886,invalid,59800
10887,invalid,59782
10888,valid,59778
10889,valid,59778
10890,valid,60401
10891,valid,59737
10892,valid,59718
10893,invalid,60306
10894,invalid,59793
10895,valid,59819
10896,valid,59769
10897,valid,59784
10898,invalid,59743
10899,invalid,59802
10900,valid,60308
10901,valid,63089
10902,invalid,59723
10903,valid,59754
10904,invalid,59743
10905,valid,59729
10906,invalid,60446
10907,valid,59827
10908,valid,59734
10909,valid,59886
10910,valid,59784
10911,valid,59728
10912,valid,59777
10913,valid,59822
10914,valid,59768
10915,valid,59717
10916,invalid,60066
10917,invalid,59734
10918,valid,59746
10919,valid,59797
10920,invalid,59722
10921,valid,59801
10922,invalid,62679
10923,invalid,62475
10924,valid,63084
10925,invalid,61798
10926,valid,60703
10927,valid,59765
10928,valid,59783
10929,valid,59864
10930,valid,59828
10931,valid,60403
10932,valid,59816
10933,invalid,59787
10934,invalid,59820
10935,invalid,59750
10936,invalid,59771
10937,invalid,59758
10938,valid,60079
10939,valid,59780
10940,valid,59880
10941,invalid,59852
10942,invalid,59745
10943,valid,59780
10944,valid,59810
10945,valid,59821
10946,valid,59753
10947,valid,59751
10948,invalid,60171
10949,valid,59778
10950,valid,59628
10951,valid,59848
10952,valid,59792
10953,valid,59783
10954,valid,59824
10955,invalid,59826
10956,invalid,60692
10957,invalid,60676
10958,invalid,59775
10959,invalid,59817
10960,invalid,59809
10961,invalid,60358
10962,valid,59828
10963,invalid,59787
10964,invalid,59824
10965,valid,59763
10966,valid,59875
10967,valid,59680
10968,valid,59860
10969,valid,59712
10970,valid,59785
10971,valid,60140
10972,valid,59784
10973,valid,59840
10974,valid,59737
10975,valid,59766
10976,valid,59826
10977,invalid,59796
10978,invalid,60515
10979,valid,59709
10980,invalid,59548
10981,invalid,59781
10982,invalid,59795
10983,valid,59740
10984,valid,59769
10985,valid,59817
10986,valid,60068
10987,valid,59757
10988,valid,59769
10989,valid,59820
10990,valid,59808
10991,invalid,59761
10992,valid,59799
10993,valid,59781
10994,valid,59756
10995,invalid,59769
10996,invalid,59878
10997,valid,60684
10998,invalid,61057
10999,invalid,59802
11000,invalid,59815
11001,valid,60449
11002,invalid,59801
11003,invalid,59770
11004,valid,59833
11005,invalid,59774
11006,valid,59788
11007,valid,59793
11008,invalid,60102
11009,invalid,59785
11010,valid,59838
11011,invalid,60137
11012,invalid,60178
11013,invalid,59792
11014,valid,60155
11015,invalid,59813
11016,invalid,59905
11017,invalid,59839
11018,invalid,59800
11019,valid,59781
11020,invalid,60292
11021,invalid,60170
11022,valid,59842
11023,valid,59776
11024,valid,59788
11025,valid,59736
11026,valid,59798
11027,invalid,59806
11028,invalid,59773
11029,valid,59787
11030,valid,59811
11031,valid,59761
11032,valid,59755
11033,invalid,59773
11034,invalid,59793
11035,invalid,59781
11036,valid,60651
11037,valid,59793
11038,invalid,59746
11039,valid,59779
11040,invalid,59802
11041,invalid,59830
11042,invalid,59558
11043,valid,59755
11044,invalid,59837
11045,invalid,59618
11046,valid,61095
11047,valid,59847
11048,invalid,59793
11049,valid,59790
11050,valid,59808
11051,invalid,59701
11052,valid,59855
11053,invalid,59778
11054,invalid,59759
11055,invalid,59739
11056,valid,60680
11057,valid,59792
11058,invalid,59851
11059,invalid,60420
11060,invalid,59731
11061,valid,59783
11062,valid,59778
11063,valid,59764
11064,valid,59824
11065,invalid,59841
11066,invalid,60130
11067,invalid,59750
11068,valid,59798
11069,valid,60320
11070,invalid,59801
11071,invalid,59723
11072,invalid,59835
11073,invalid,59784
11074,valid,59790
11075,invalid,59918
11076,valid,60029
11077,invalid,59804
11078,invalid,59811
11079,invalid,60384
11080,valid,59756
11081,valid,59821
11082,invalid,59814
11083,valid,59769
11084,invalid,59767
11085,valid,59728
11086,valid,59791
11087,valid,59793
11088,invalid,59813
11089,valid,59546
11090,valid,59733
11091,invalid,59800
11092,valid,59830
11093,valid,59791
11094,invalid,59743
11095,valid,59799
11096,invalid,60047
11097,valid,59759
11098,invalid,59798
11099,valid,59840
11100,invalid,59728
11101,invalid,59853
11102,invalid,59782
11103,invalid,59913
11104,invalid,59576
11105,valid,59821
11106,invalid,59863
11107,valid,59808
11108,invalid,59747
11109,valid,59803
11110,valid,59827
11111,valid,59774
11112,invalid,59809
11113,valid,60660
11114,invalid,59768
11115,invalid,59791
11116,invalid,60305
11117,invalid,59874
11118,valid,59796
11119,invalid,59812
11120,valid,59720
11121,invalid,59803
11122,valid,59765
11123,valid,60101
11124,invalid,59816
11125,invalid,59801
11126,invalid,60092
11127,invalid,59745
11128,invalid,59773
11129,invalid,59796
11130,invalid,59737
11131,valid,59797
11132,invalid,59747
11133,valid,60531
11134,invalid,59811
11135,invalid,59775
11136,valid,59809
11137,invalid,59797
11138,valid,59782
11139,valid,59617
11140,valid,59786
11141,invalid,59766
11142,valid,61098
11143,invalid,61060
11144,invalid,59827
11145,invalid,59793
11146,valid,60342
11147,invalid,59744
11148,invalid,59792
11149,valid,59754
11150,invalid,59802
11151,invalid,59785
11152,invalid,59758
11153,valid,59756
11154,invalid,59762
11155,invalid,59747
11156,invalid,60419
11157,invalid,59817
11158,invalid,59854
11159,invalid,60644
11160,valid,59822
11161,valid,59796
11162,invalid,59698
11163,valid,59763
11164,invalid,59795
11165,valid,59742
11166,valid,60128
11167,valid,59779
11168,valid,59742
11169,valid,59785
11170,invalid,59761
11171,invalid,59769
11172,valid,59840
11173,valid,60005
11174,invalid,59946
11175,valid,60875
11176,invalid,59818
11177,invalid,59797
11178,invalid,60452
11179,valid,59833
11180,valid,59583
11181,valid,59747
11182,invalid,59799
11183,valid,59742
